,division,profit_centre,order,material,designation,order_type,order_quantity,date_start_plan,date_end_plan,fixation,date_reordo,message,order_stat,customer_order,date_end_real,AllocatedTime,Leadtime,workstation,Allocated_Time_On_Workstation,Smooth_Family,Ranking,Freeze_end_date,Remain_to_do,closed
860,2110,105,982054474,IS0023355M,105A-93VU,KD,1,2023-10-27,2023-10-30,None,,,None,A310512202,,2.0,2.0,2,2.0,1,2023-10-30,,,False
861,2110,105,982054289,IS0023355M,105A-93VU,KD,1,2023-10-27,2023-10-30,None,,,None,A310511978,,2.0,2.0,2,2.0,1,2023-10-30,,,False
862,2110,105,982054460,IS0023355M,105A-93VU,KD,1,2023-10-27,2023-10-30,None,,,None,A310512183,,2.0,2.0,2,2.0,1,2023-10-30,,,False
863,2110,105,982054463,IS0023355M,105A-93VU,KD,1,2023-10-30,2023-10-31,None,,,None,A310512186,,2.0,2.0,2,2.0,1,2023-10-31,,,False
864,2110,105,982054499,IS0023355M,105A-93VU,KD,1,2023-10-30,2023-10-31,None,,,None,A310512244,,2.0,2.0,2,2.0,1,2023-10-31,,,False
865,2110,105,982054492,IS0023355M,105A-93VU,KD,1,2023-10-30,2023-10-31,None,,,None,A310512229,,2.0,2.0,2,2.0,1,2023-10-31,,,False
866,2110,105,982054505,IS0023355M,105A-93VU,KD,1,2023-10-31,2023-11-01,None,,,None,A310512265,,2.0,2.0,2,2.0,1,2023-11-01,,,False
867,2110,105,982054483,IS0023355M,105A-93VU,KD,1,2023-10-31,2023-11-01,None,,,None,A310512213,,2.0,2.0,2,2.0,1,2023-11-01,,,False
868,2110,105,982054504,IS0023355M,105A-93VU,KD,1,2023-10-31,2023-11-01,None,,,None,A310512256,,2.0,2.0,2,2.0,1,2023-11-01,,,False
869,2110,105,982054274,IS0023355M,105A-93VU,KD,1,2023-10-31,2023-11-01,None,,,None,A310511961,,2.0,2.0,2,2.0,1,2023-11-01,,,False
870,2110,105,982054447,IS0023355M,105A-93VU,KD,1,2023-11-01,2023-11-02,None,,,None,A310512165,,2.0,2.0,2,2.0,1,2023-11-02,,,False
871,2110,105,982054502,IS0023355M,105A-93VU,KD,1,2023-11-01,2023-11-02,None,,,None,A310512253,,2.0,2.0,2,2.0,1,2023-11-02,,,False
